Unnamed: 0,name,time,brand,post,date,car name,location,posted,thanked,predicted_class,sentiment_score
105, Sachin V.W. , 20:01 ,BHPian," Quote: Originally Posted by romeomidhun Better not to give ear to his kind of idiotic show-off reviews - where he tests an off-road-specific car like Jimny for a 0-100 drag race and saying the engine has no power, and write-off the car not even taking the car to an off-road surface. Better stick to the Team-BHP kind of practical reviews. +1 And all he does that while shouting on top of his lungs in his microphone. ", 25th March 2022,maruti-baleno,Mumbai-Pune,58,113,"Brakes, Wheels or Tires",Positive
106, Sumer , 00:57 ,BHPian,"I would suggest waiting for the Brezza 6 speed TC. A segment above in all terms, or buying the Baleno manual. Manual>>TC>CVT>AMT>>>>DCT for Indian conditions IMHO (sorry if I offended anyone)", 26th March 2022,maruti-baleno,New,109,147,Electric Motor/Battery,Negative
107, volkman10 , 13:13 ,Distinguished - BHPian," Quote: Originally Posted by Gupts007 Well, IMO - a facelift is a usually a cosmetic procedure done to an aging car so that the manufacturer can get some more sales numbers with minimal investment. -- Another word coined... Baleno 'DEEP facelift'! Link", 26th March 2022,maruti-baleno,--,"23,203","67,087","Steering, Handling or Ride",Positive
108, Gupts007 , 13:39 ,BHPian, Quote: Originally Posted by volkman10 Attachment 2288673 The new Baleno with an auto gearbox that's not AMT! Which means they've launched it elsewhere but the biggest market that keeps them afloat - they decide to give it with the AMT all in the name of keeping cost down., 26th March 2022,maruti-baleno,Chandigarh,185,305,"Brakes, Wheels or Tires",Positive
109, swageo , 23:29 ,BANNED," Quote: Originally Posted by Vignesh Vee I saw his review, braking hard on uneven sand surfaces and telling that braking is not good. New Baleno comes with a 14-inch disc as compared to the previous 13-inch and upgraded caliper with more contact patch, rear brake drums are also bigger. A significant improvement in the braking department. In that video, he applied full brake on a good road and could see he had to steer it to keep it straight. Not a good sign I think.", 26th March 2022,maruti-baleno,Bangalore,323,31,Climate Control - Heating & Cooling (broken or difficult to use),Negative
110, Vignesh Vee , 11:32 ,BHPian," Quote: Originally Posted by swageo In that video, he applied full brake on a good road and could see he had to steer it to keep it straight. Not a good sign I think. Nope, he brakes aggressively on uneven sand surfaces and steers the steering unnecessarily. It's evident watch from 23:46, and when he launched at 23:52, it's clear how much sand is there on the left side. Due to this, it struggled for traction. BTW, I'm not a fan of his reviews, not going to take his words seriously.", 27th March 2022,maruti-baleno,India,56,451,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
111, swageo , 12:42 ,BANNED," Quote: Originally Posted by Vignesh Vee Nope, he brakes aggressively on uneven sand surfaces and steers the steering unnecessarily. It's evident watch from 23:46, and when he launched at 23:52, it's clear how much sand is there on the left side. Due to this, it struggled for traction. BTW, I'm not a fan of his reviews, not going to take his words seriously. Car was going at around 60kmph and the white patch seen on left side looks to be the concrete edge of highway. Hard to believe he was driving at this speed with one wheel outside the road. While am also not a big fan of his high pitch sound, reviews usually shows the real scenario visually. He praised baleno on many fronts, but not on hard breaking.", 27th March 2022,maruti-baleno,Bangalore,323,31,"Brakes, Wheels or Tires",Positive
112, Fastdriver , 23:11 ,BHPian,"Took a short spin on the top spec Alpha variant. The car didn't feel as peppy as my i10 Sportz Kappa2. Hill hold function worked superbly. Outer sheet metal panels didn't flex much. Didn't think much and booked the Nexa Blue Alpha MT variant as I was dazzled by the brilliance of the projector LED headlights! However, the sales manager informed me that the colour is called Celestial Blue, not Nexa Blue!", 27th March 2022,maruti-baleno,AS,115,133,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
113, Gupts007 , 17:59 ,BHPian," Quote: Originally Posted by buzzy_boy I am in a similar situation. However, i have two points of difference: if the Brezza comes with the 6 speed auto as reported, I believe that the mid spec variant would be priced north of 10 Lakhs, and I don't have that budget. Two, I'm okay with Baleno's manual gearbox - which is seriously good. I found it easy to use the AMT in the manual mode, and if you treat it as a manual without clutch - eg: manually prep the vehicle for overtakes without relying on kick-downs, you may find it acceptable. It is in a different league compared to the Punch AMT for example - which is shockingly slow even in the manual mode. However, AMTs are a relatively new technology, and even in our forums there are instances with costly repair bills down the line. Hence if I were you, I would either buy the manual Baleno, or else wait for the Brezza. I test drove the AMT again - this time to my hearts content. For me Auto gearbox is not negotiable. A few points that I observed - - The jerk in the shift is maximum when shifting from 1st to 2nd. Irrespective of whether you are shifting using M function or letting the AMT do it automatically. - The shifts from 3rd to 4th to 5th if done manually feel very less intrusive than if they are done automatically by the AMT. Also these shifts are far less jerky than the shift from 1st to 2nd. - If you take off the foot from the accelerator to let the AMT shift the gear when you want it to, the jerk is noticeably reduced. We would do this even in the CVT for easy shifting and not extending the RPM. So if one learns to do the same thing here, AMT is more livable with. - Spirited driving should be undertaken using manual mode only and it is more satisfying. I've decided to push through the purchase. If Brezza comes in an irresistible format then I will be in a soup. For now the only hurdle left is to choose the color. Having already owned (currently) the White Baleno I thought I'd probably shift to the Silver for a change but I am not so sure yet as white still looks the best IMO. Will go and have a look at the silver which I find a tad too bluish to my liking. If it doesn't tickle my fancy, white it shall be.", 28th March 2022,maruti-baleno,Chandigarh,185,305,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
114, Mafia , 21:51 ,BANNED," Quote: Originally Posted by Gupts007 We would do this even in the CVT for easy shifting and not extending the RPM. So if one learns to do the same thing here, AMT is more livable with. Surprising that one can pick up a gear change in a CVT on a regular basis. I have driven many CVT's abroad and the only time I would notice the gear change is the change in RPM when accelerating hard. I have almost never aided the gear change by taking my foot off the accelerator.", 28th March 2022,maruti-baleno,BLR,962,900,"Brakes, Wheels or Tires",Very Positive
